"","Region_1","AccidentYear","MinorCoverageType","WrittenVehicles","NumberofEarnedVehicles","WrittenPremium","EarnedPremium","ClaimCount","ClaimCountORIGINAL","ClaimCountOMPP","ClaimCountGENERATED","LossAmount","ExpenseAmount","LossandExpenseAmount","Loss_Ratio","ClaimFrequency","AverageLossPerClaim","ExpenseRatio","CombinedRatio","AverageWrittenPremiumPerVehicle","AverageEarnedPremiumPerVehicle","LossRatio_Level","ClaimFrequency_Level","CombinedRatio_Level","Exposure_Level"
"1333","Northumberland",2022,"BI",31728.6667,31587.7544,8873307,8875777.3632,27.6693,27.6693,4.0466,0,3765214.8479,432429.625,4197644.473,0.424212403469133,0.000875950206830784,136079.150824199,0.0487201973759395,0.472932600845073,279.662145399889,280.987918634697,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1334","Northumberland",2022,"CL",20898.5001,20920.2226,5948294,5858160.5971,416.8722,416.8722,417.8716,0,3675871.3892,35131.5721,3711002.9613,0.627478767144023,0.0199267573758991,8817.74171844513,0.00599703123833638,0.633475798382359,284.627794891366,280.023817581176,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1335","Northumberland",2022,"CM",22585.2502,22652.76,2569240,2521051.1052,749.5578,749.5578,748.5567,0,2535045.2232,33723.7992,2568769.0224,1.00555090611655,0.0330890275622043,3382.0543568488,0.013376880433102,1.01892778654966,113.757429173842,111.291123253855,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","High Exposure >= 0.05"
"1336","Northumberland",2022,"DC",31673.6668,31530.4492,7585005,7381611.2848,503.1816,891.3216,888.3201,0,3879225.8354,35469.9517,3914695.788,0.525525618422632,0.0159585928131972,7709.39524696451,0.00480517739711365,0.530330795819746,239.473536420482,234.11056525005,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1337","Northumberland",2022,"PD",31703.7499,31551.3022,424521,418565.2448,12.6652,12.6652,11.5697,0,128211.7369,1819.3433,130031.0802,0.306312429168032,0.000401416078478054,10123.1513833181,0.00434661817387472,0.310659047341907,13.3902456756385,13.2661797014514,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1338","Northumberland",2022,"SP",14.0834,14.8647,1121,1419.9851,0,0,0,0,0,0,0,0,0,NA,0,0,79.5972563443487,95.5273298485674,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"1339","Northumberland",2022,"UA",31668,31517.3926,376701,376527.9368,0.9743,0.9743,0.9743,0,71487.6915,301.0795,71788.771,0.18986025873021,3.09130901900813e-05,73373.3875602997,0.00079962061396768,0.190659879344177,11.8953201970443,11.9466715276441,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1340","Northumberland",2022,"UM",30275.4164,30167.0088,569796,559771.2882,0,0,0,0,0,0,0,0,0,NA,0,0,18.8204182717698,18.5557438561824,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1341","Northumberland",2023,"AB",32078.4167,31870.7925,8777044,8613277.0737,110.8009,179.1902,70.6514,0,3895568.2462,399106.4279,4294674.6737,0.45227480932836,0.00347656557332235,35158.2725970637,0.0463361882457772,0.498610997574137,273.612132484082,270.256131023413,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1342","Northumberland",2023,"AP",7553.6665,7368.027,3975947,3537452.2873,390.3794,390.3794,340.6942,0,2851967.8104,32285.0705,2884252.8809,0.806220855794721,0.0529828948780997,7305.63090777843,0.00912664479346008,0.815347500588181,526.359880992893,480.108485935244,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"1343","Northumberland",2023,"BI",32107.1667,31887.9665,9310438,9040420.5766,25.32,25.32,0,0,4998924.0154,251300.1191,5250224.1346,0.552952594743113,0.000794029936026181,197429.85842812,0.0277973924963689,0.580749987239482,289.980056072652,283.505709798083,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1344","Northumberland",2023,"CL",20973.6667,20948.8436,6741472,6281490.9676,416.1939,416.1939,347.5249,0,4052939.6798,63165.9166,4116105.5964,0.645219375575816,0.0198671539081995,9738.10447438081,0.0100558795556358,0.655275255131452,321.425533094793,299.849055515408,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1345","Northumberland",2023,"CM",22591.6669,22606.6561,3210627,2814891.8565,692.6062,692.6062,655.7181,0,2224586.9899,25209.2736,2249796.2635,0.790292168689572,0.0306372688174789,3211.90741564254,0.00895568102973053,0.799247849719302,142.115542611865,124.516064828358,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1346","Northumberland",2023,"DC",32045.6666,31822.3562,8625672,8030387.5917,500.8974,878.382,736.8012,0,4390554.1522,34520.0087,4425074.1612,0.546742495559986,0.0157404246515222,8765.37620718335,0.00429867279826929,0.551041168358255,269.168125215407,252.350502936674,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1347","Northumberland",2023,"PD",32075,31855.2698,466893,445215.2761,12.9628,12.9628,9.4217,0,222391.0504,1011.94,223402.9904,0.499513521521774,0.000406927961413782,17156.0967075015,0.00227292290791187,0.501786444429686,14.5562899454404,13.9761891484592,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1348","Northumberland",2023,"SP",9.0833,11.8962,1136,1102.1348,0,0,0,0,0,0,0,0,0,NA,0,0,125.064679136437,92.6459541702392,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"1349","Northumberland",2023,"UA",32034.2501,31819.1463,384392,379455.8709,6.62,7.7494,6.62,0,201587.1863,2792.1131,204379.2994,0.531253307062748,0.000208050836360748,30451.2366012085,0.00735820240013053,0.538611509462878,11.9994068473605,11.9253944566074,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1350","Northumberland",2023,"UM",30235.3334,30267.7293,586195,579575.2315,0,0,0,0,0,0,0,0,0,NA,0,0,19.3877471845573,19.1482891152988,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1351","Ottawa",2019,"AB",597740.3332,589561.9874,155631098,146246321.6243,4188.118,6470.6983,4613.9439,0,125943969.7436,10017266.1187,135961235.8606,0.861177008384144,0.00710377888925612,30071.7338297536,0.0684958500661226,0.929672858450266,260.365729658612,248.059279176485,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1352","Ottawa",2019,"AP",113334.9156,110128.3549,49208223,44749555.2591,6707,6707,6705,0,40347352.497,804558.363,41151910.8595,0.901625776242663,0.0609016633916866,6015.70784210526,0.0179791365152482,0.919604912757912,434.18414121976,406.339995723481,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"1353","Ottawa",2019,"BI",597738.6655,589576.9739,180864338,178215809.6551,513.0344,513.0344,305.1368,0,85909100.7373,12304104.2866,98213205.0234,0.482050952177359,0.000870173739327577,167452.905180042,0.0690404757603271,0.551091427937687,302.580957932025,302.277425246475,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1354","Ottawa",2019,"CL",427412.4999,423163.3023,129458494,117964916.0329,15456,15456,15456,0,109146950.4465,2454890.795,111601841.2405,0.925249253058081,0.0365249063800966,7061.78509617624,0.0208103466484505,0.946059599706532,302.88888142085,278.769249109577,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1355","Ottawa",2019,"CM",449030.4166,445303.7473,43819475,41634895.3227,11554,11554,11553,0,31418230.7465,609494.949,32027725.6955,0.754612939530324,0.025946334541434,2719.2514061364,0.0146390412243379,0.769251980754662,97.5868746972541,93.4977430015892,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1356","Ottawa",2019,"DC",597907.7495,589683.1929,170693230,154117747.7884,22191,41203,41202,0,132836196.7215,2271028.893,135107225.6135,0.861913690199269,0.0376320713684699,5986.03923759632,0.0147356740257979,0.876649364225066,285.484224184654,261.356860164973,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1357","Ottawa",2019,"PD",598153.583,589862.3309,7732435,7478177.4879,643,643,641,0,5218878.3045,115202.7135,5334081.018,0.697881042933838,0.00109008486610583,8116.4514844479,0.0154051857804128,0.713286228714251,12.9271732540972,12.6778353119955,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1358","Ottawa",2019,"SP",123.8331,122.4415,9655,9233.5206,4,4,4,0,23174.1265,295.127,23469.2535,2.5097822925743,0.032668662177448,5793.531625,0.031962564744806,2.5417448573191,77.9678454306643,75.4116912974768,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","Low Exposure < 0.01"
"1359","Ottawa",2019,"UA",597519.5829,589356.2561,7461952,7276418.2158,91.268,116.0703,97.223,0,2693124.1246,417056.0731,3110180.1977,0.370116731162065,0.000154860492368327,29507.8683065258,0.0573161218516007,0.427432853013666,12.4882132963478,12.3463832622239,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1360","Ottawa",2019,"UM",575556.9171,568022.1363,12135732,11898239.0841,13.866,13.866,4.8222,0,1667696.4514,277498.4717,1945194.9231,0.14016329976329,2.44110204759286e-05,120272.353339103,0.0233226504979909,0.163485950261281,21.085198769128,20.9467876755704,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1361","Ottawa",2020,"AB",601440.1665,597989.3422,159055060,156751619.5764,2636.2238,4172.4082,2859.7916,0,85829282.1052,8386379.4568,94215661.5606,0.54754957133548,0.00440847957306621,32557.6614949004,0.0535010705437242,0.601050641879204,264.456996488278,262.13112594902,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1362","Ottawa",2020,"AP",117084.5,114194.5457,56449860,52769316.6582,4968,4968,4967,0,30775794.1568,530376.0152,31306170.172,0.58321380881512,0.0435047047960715,6194.80558711755,0.0100508410718179,0.593264649886938,482.129231452498,462.100149658899,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"1363","Ottawa",2020,"BI",601303.0006,597823.1432,169171436,173554132.4779,337.1176,337.1176,151.8576,0,69008501.169,8113169.211,77121670.3805,0.39761946421983,0.000563908580379629,204701.567550908,0.046747196941756,0.444366661161586,281.341413282813,290.310160207093,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1364","Ottawa",2020,"CL",424696.7506,425412.3268,143014499,135937007.6505,9608,9608,9605,0,71990875.2497,1598185.5895,73589060.8407,0.529589965925921,0.0225851471495254,7492.80550059325,0.0117568101367142,0.541346776062635,336.744980501859,319.541769447617,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1365","Ottawa",2020,"CM",449408.4169,449281.2024,47846805,45580471.0138,9730,9730,9728,0,33365734.5796,553561.114,33919295.6938,0.732018205110214,0.0216568152596273,3429.16079954779,0.0121446992908959,0.74416290440111,106.466196895121,101.45198768681,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1366","Ottawa",2020,"DC",601600.1666,598115.1148,188174761,178671996.6697,13161,24231,24227,0,85986601.242,1361641.977,87348243.221,0.481253933714964,0.0220041254172298,6533.43980259859,0.00762090312068983,0.488874836835653,312.790407063029,298.725098645008,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1367","Ottawa",2020,"PD",600714.0839,597423.9469,8080481,7830220.2167,443,443,441,0,3753404.5829,82218.2365,3835622.8194,0.479348534144018,0.000741516978518693,8472.69657539503,0.0105001180330341,0.489848652177052,13.451459215904,13.1066393594207,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1368","Ottawa",2020,"SP",264.25,160.0778,28401,15976.9787,0,0,0,0,0,85.11,85.11,0,0,NA,0.00532703971120648,0.00532703971120648,107.477767265847,99.8075854365815,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"1369","Ottawa",2020,"UA",599196.9166,596085.9792,7212463,7247311.8322,59.298,80.0513,62.2619,0,1234450.1605,351221.6291,1585671.7896,0.170332143708141,9.947893771899e-05,20817.7368629633,0.0484623315833483,0.218794475291489,12.0368827011417,12.1581652397302,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1370","Ottawa",2020,"UM",578362.9163,575163.7196,12193126,12148309.2168,9.0582,9.0582,2.2385,0,2514799.4655,283809.7118,2798609.1773,0.207008186951832,1.57489071221314e-05,277626.842584619,0.0233620750620603,0.230370262013892,21.0821365899527,21.1214803764893,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1371","Ottawa",2021,"AB",608919.0828,604493.9633,159365686,159803265.0378,2792.5016,4269.9202,2945.7358,0,76064047.6139,8426304.0723,84490351.6865,0.4759855663519,0.00461956904375922,27238.6764662552,0.0527292359784191,0.528714802330319,261.718987795861,264.358744238596,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1372","Ottawa",2021,"AP",123423.6672,120286.2659,59028707,57822253.3972,5302.3085,5302.3085,5295.3079,0,34168409.7518,477037.17,34645446.9224,0.590921448825005,0.0440807473764966,6444.06294952472,0.00825006190476658,0.599171510729772,478.260842017827,480.705365359588,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"1373","Ottawa",2021,"BI",609169.4156,604568.2328,169470060,169681440.4539,368.1881,368.1881,101.1115,0,61276218.7499,7082967.288,68359186.0368,0.361125050482748,0.000609010000897288,166426.396588863,0.0417427343205773,0.402867784803325,278.198569494959,280.66549191319,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1374","Ottawa",2021,"CL",426182.9154,424819.0484,144989154,145029660.3421,9465,9465,9462,0,73558135.0449,1468098.9939,75026234.0366,0.507193734518781,0.0222800743884911,7771.59377125198,0.0101227499977384,0.517316484516519,340.204050328762,341.391613413585,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1375","Ottawa",2021,"CM",446986.8352,446914.0413,47024045,47660865.6363,9952.6872,9952.6872,9950.6862,0,39875383.4506,527683.7944,40403067.2442,0.836648326005847,0.0222698019758996,4006.4941908955,0.0110716368105178,0.847719962816365,105.202304177392,106.644368339071,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1376","Ottawa",2021,"DC",608931.5833,604660.0282,190629360,189689675.5076,13283,24298,24291,0,88251705.9385,1174690.4884,89426396.4281,0.46524253733021,0.0219677163703741,6643.958890198,0.00619269596648625,0.471435233296696,313.055465060487,313.712940596195,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1377","Ottawa",2021,"PD",608744.2492,604188.1999,8187904,8166138.5421,409.4376,409.4376,406.4256,0,4108865.4886,59100.8974,4167966.386,0.503158924798668,0.000677665667862707,10035.3887591174,0.00723731260439792,0.510396237403066,13.4504827121741,13.5158855195311,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1378","Ottawa",2021,"SP",532.0836,431.8359,60563,48857.718,3,3,3,0,20630.4452,0,20630.4452,0.422255603505673,0.00694708337125283,6876.81506666667,0,0.422255603505673,113.822339196322,113.139546758387,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"1379","Ottawa",2021,"UA",608436.8327,603791.4432,7189265,7244953.1286,70.938,86.7041,71.9249,0,1588636.2877,131925.3276,1720561.6153,0.219274888256866,0.000117487587475635,22394.7149299388,0.0182092727528098,0.237484161009676,11.8159595435682,11.9990987123019,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1380","Ottawa",2021,"UM",586314.7498,581807.6969,12212342,12142093.5687,7.2729,7.2729,0.4805,0,2209948.4983,259418.9203,2469367.4186,0.182007203765653,1.25005221463236e-05,303860.701824582,0.0213652545858099,0.203372458351462,20.828986485784,20.8695994112759,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1381","Ottawa",2022,"AB",616750.9166,611496.0429,166034438,161865049.7352,3411.3477,5019.4231,3393.2438,0,82584995.7628,10755082.7371,93340078.5018,0.510208941942089,0.00557869137439025,24208.9059883283,0.0664447498375627,0.576653691779652,269.208254955352,264.703347821452,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1382","Ottawa",2022,"AP",126205.7495,124604.1916,63028945,60614751.9174,7675.868,7675.868,7644.8585,0,66449959.3663,704701.0145,67154660.3799,1.09626711756326,0.0616020047274236,8656.99610341137,0.0116258995080983,1.10789301707136,499.414212503845,486.458369811373,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Unprofitable >= 1.10","0.01 >= Medium Exposure < 0.05"
"1383","Ottawa",2022,"BI",616766.5009,611670.7291,173801894,171314171.0205,446.3978,446.3978,64.3199,0,67594328.8003,5924923.8566,73519252.6607,0.394563557688473,0.00072980082054412,151421.733709933,0.0345851357264018,0.429148693414875,281.795288405554,280.07580364777,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1384","Ottawa",2022,"CL",431455.4162,427748.8124,150061581,146674453.8246,12871.9584,12871.9584,12832.9776,0,117039077.1863,1747728.495,118786805.6829,0.797951341453507,0.0300923299535968,9092.56179590357,0.0119156979925762,0.809867039446083,347.803215269963,342.898564701193,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1385","Ottawa",2022,"CM",450540.1674,447719.963,49020761,47788655.0374,14149.1505,14149.1505,14130.1023,0,97037244.8048,912123.4164,97949368.2216,2.03054981833779,0.0316026795079495,6858.16754898465,0.0190866099011609,2.04963642823895,108.804418666801,106.737824950191,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"1386","Ottawa",2022,"DC",616524.8335,611298.7731,201723418,196577524.43,16705.92,30225.7164,30146.6835,0,129973759.6837,1403404.5522,131377164.2371,0.661183215428999,0.0273285678544412,7780.1018850623,0.00713919130007023,0.668322406729069,327.194310819274,321.573562847381,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1387","Ottawa",2022,"PD",616507.2505,611283.6295,8387798,8270229.3504,517.9289,517.9289,493.2733,0,5336345.7791,76277.1674,5412622.9465,0.645247616844133,0.000847280828416165,10303.2400375804,0.00922310182320527,0.654470718667338,13.6053517508469,13.5292832186012,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1388","Ottawa",2022,"SP",371.7498,428.8199,39915,48293.465,7,7,7,0,99302.7179,218.9392,99521.6571,2.05623510137448,0.0163238692980433,14186.1025571429,0.00453351607717524,2.06076861745166,107.370602485865,112.619458658518,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","Low Exposure < 0.01"
"1389","Ottawa",2022,"UA",616383.2504,611038.5536,7343317,7224551.4824,108.5463,126.1467,106.5977,0,3661429.2549,267529.6714,3928958.9263,0.506803676853815,0.00017764230973723,33731.4975720038,0.0370306270294757,0.543834303883291,11.9135570203028,11.8233971323671,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1390","Ottawa",2022,"UM",593364.7509,588505.4962,12549418,12389705.9779,18.5078,18.5078,7.3773,0,4309324.2249,76217.4339,4385541.659,0.347814890247332,3.1448814190361e-05,232838.274938134,0.00615167414270783,0.35396656439004,21.1495846036782,21.0528296811173,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1391","Ottawa",2023,"AB",631430.8338,623387.9907,180436910,173083426.0696,3929.5476,6172.2872,2519.2048,0,114225768.5347,13021737.5239,127247506.0657,0.659946311027884,0.00630353432953934,29068.4272496661,0.0752338789426535,0.735180189970537,285.758788360265,277.649599690307,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1392","Ottawa",2023,"AP",130348.0011,127925.4235,76731081,68670749.0416,9150.3567,9150.3567,7768.6187,0,84093394.1685,805608.5743,84899002.7426,1.22458827582552,0.0715288364865175,9190.1766155739,0.011731466243538,1.23631974206906,588.663273333464,536.802983822836,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Unprofitable >= 1.10","0.01 >= Medium Exposure < 0.05"
"1393","Ottawa",2023,"BI",631300.5841,623376.9211,180774856,176940618.5215,521.3548,521.3548,14.1963,0,91068880.3503,6483236.3705,97552116.721,0.514686119621732,0.00083633959223262,174677.360504401,0.0366407466226429,0.551326866244375,286.353063109735,283.842106649174,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1394","Ottawa",2023,"CL",441455.8342,436530.8312,175260128,160773178.9464,14001.5388,14001.5388,11298.5384,0,133834517.3794,1920696.6887,135755214.0677,0.832443062060861,0.0320745702233918,9558.55776219397,0.0119466238167769,0.844389685877638,397.004897030309,368.297420148866,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1395","Ottawa",2023,"CM",459629.6658,455112.8222,64423419,54872500.3484,18294.3452,18294.3452,16411.7837,0,141140748.9644,1374027.1166,142514776.0802,2.57215814967898,0.0401973847090613,7714.99320808705,0.0250403591576097,2.59719850883659,140.16375311169,120.569005468025,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"1396","Ottawa",2023,"DC",631121.4169,623137.5688,230025980,213874988.6361,18867.0596,33500.989,26768.3948,0,163007698.5595,1813890.4835,164821589.0429,0.762163446969722,0.0302775190337713,8639.80408264041,0.00848107810580069,0.770644525075522,364.471833533811,343.222747824316,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1397","Ottawa",2023,"PD",630897.8341,622998.8149,9181835,8765874.4318,666.2004,666.2004,376.7406,0,6828326.4111,133015.8077,6961342.2188,0.77896694325541,0.00106934457027327,10249.6582276144,0.0151742771054828,0.794141220360893,14.553600446415,14.0704512145935,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1398","Ottawa",2023,"SP",306.9166,347.8632,41484,40254.4133,11.6536,11.6536,7.3292,0,51848.7142,710.1277,52558.8419,1.28802558401714,0.0335005254939298,4449.15856044484,0.0176409899383629,1.30566657395551,135.163754583493,115.719091010489,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","Low Exposure < 0.01"
"1399","Ottawa",2023,"UA",630923.1669,622951.4785,7841094,7597505.8632,157.0544,166.5934,115.5794,0,4626840.2808,95287.1563,4722127.4371,0.60899463114744,0.000252113375472148,29460.1124247395,0.012541899672831,0.621536530820271,12.427969698001,12.1959833557085,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1400","Ottawa",2023,"UM",604076.3337,598800.918,12782872,12695612.2535,25.0419,25.0419,8.0985,0,1369258.2829,151415.4613,1520673.7442,0.107852875116166,4.18200761676187e-05,54678.6898318418,0.0119265978100628,0.119779472926229,21.1610210280946,21.2017247667279,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1401","Oxford",2019,"AB",72608.2504,71669.3127,22772480,21850572.6022,386.8686,607.2153,444.6912,0,11073451.3178,1095639.7613,12169091.0786,0.50678082993052,0.00539796721114643,28623.2879013701,0.0501423821355458,0.556923212066066,313.634881360535,304.880454116592,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1402","Oxford",2019,"AP",13829.9167,13377.5185,5619649,5121305.5059,734,734,734,0,4101040.412,101363.92,4202404.332,0.800780271217055,0.0548681730471911,5587.24851771117,0.0197925938773275,0.820572865094383,406.340046863767,382.82925984367,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"1403","Oxford",2019,"BI",72718.0832,71788.9018,27342508,27088136.3847,73.6006,73.6006,49.376,0,17199097.9998,1265504.5622,18464602.5628,0.634931017606455,0.00102523646628621,233681.491724252,0.0467180371594255,0.68164905476588,376.006995739954,377.330418846162,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1404","Oxford",2019,"CL",50234.9172,49657.1686,12601969,11639478.6403,1245,1245,1244,0,9687968.7135,259028.308,9946997.0225,0.832336998321971,0.0250719087515594,7781.5009746988,0.0222542878426833,0.854591286164654,250.860749900868,234.396744084599,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1405","Oxford",2019,"CM",55479.0833,55011.5681,6778518,6388313.6972,1740,1740,1739,0,5260895.0695,112869.435,5373764.5045,0.823518587042125,0.0316297109880058,3023.50291350575,0.0176681109209572,0.841186697963083,122.181506917581,116.126733300664,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1406","Oxford",2019,"DC",72611.3336,71689.7418,14847699,13432730.3403,1568,2883,2881,0,11353782.0005,283380.7235,11637162.723,0.845232630512735,0.021872027442565,7240.93239827806,0.0210962861846351,0.866328916697371,204.481838631318,187.373116474246,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1407","Oxford",2019,"PD",72704.8336,71786.0943,1099613,1071335.3709,90,90,90,0,737351.51,12965.617,750317.127,0.68825461198072,0.00125372470640181,8192.79455555556,0.012102295277629,0.700356907258349,15.1243451852148,14.9239958148831,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"1408","Oxford",2019,"SP",21.9166,25.1253,1326,1431.8808,1,1,1,0,21116.004,1018.521,22134.525,14.7470403961,0.0398005197947885,21116.004,0.711316891741268,15.4583572878413,60.5020851774454,56.9896001241776,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","Low Exposure < 0.01"
"1409","Oxford",2019,"UA",72648.8336,71732.1602,1075216,1052212.7513,10.9097,12.8941,11.9028,0,371142.7645,77265.7383,448408.5028,0.352725971094207,0.000152089383194123,34019.52065593,0.0734316688374465,0.426157639931654,14.8001825592971,14.6686332652784,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
